gene	log2FC	pvalue	FDR
RAB1B	0.22933190454123675	6.352993646224388e-06	1.8008433736871842e-05
SNX4	0.24110898980537065	0.0021278227452264987	0.004004359756731011
RPL27A	0.4681890793944934	4.319167498536235e-09	2.027676560435931e-08
SNX8	0.5203450494284807	3.575320025756303e-12	3.007475080489125e-11
VWC2	-0.6301876119864067	2.9315584340842864e-05	7.475405223282033e-05
TRMT1	0.5962642338585091	4.452121457751168e-16	9.026274167660004e-15
CASD1	0.11641496756256942	0.023561182972544344	0.036965921256765115
XPO6	0.6353344686438103	4.352294484955841e-30	2.489512445394741e-27
OXER1	-1.1146034754402239	8.453876846235286e-16	1.6232638439025633e-14
CCDC127	-0.019113322520848186	0.6846769860055644	0.7389749892999502
CCDC126	-0.030229317269079736	0.5873741076137217	0.6488698720823264
CCDC125	0.6556189372876204	2.204618141540105e-07	7.920591723060449e-07
CCDC124	0.23189359746679017	0.00032465688563181874	0.0006993797885127069
CCDC123	0.08088288538770527	0.25286707172296224	0.31447068720507537
CCDC122	-0.39987648285449406	1.2039622467090548e-05	3.2719834201635425e-05
CCDC121	-0.25126370095767037	2.86992848292194e-05	7.333736833387172e-05
CCDC120	0.21251585573061682	0.001654221759763758	0.003174656910667936
CEL	-1.7470072984244691	7.786694746129111e-11	5.040250059614722e-10
TIMELESS	0.4097526876737785	6.965468220649299e-09	3.175365294547675e-08
SNHG7	0.861786391720738	2.8575693745676874e-13	3.087083892922627e-12
CCDC129	-1.302133194315724	5.221340749654282e-13	5.293426424183091e-12
ZIK1	-0.7101814334260164	5.307371240908553e-09	2.4565805215585245e-08
ITPKA	-1.0630412959530426	6.47761891123998e-12	5.134847726284179e-11
ITPKC	-0.21596352332407953	0.0308186274219535	0.04730078277387243
ITPKB	-0.18767415817114497	0.005868076069028344	0.01028231674743485
SNORD115-16	0.0	1.0	1.0
RNF219	-0.5171727062094567	2.1328712732111781e-16	4.663992957194987e-15
MGEA5	0.019736283595934268	0.5376864296289625	0.6022442664338415
L1TD1	-0.8231907398826075	5.2757249207748706e-05	0.00012957418856266958
PHKG2	0.1918894114921219	0.00027063804238651787	0.0005912149235490807
NRTN	-0.7471811708371967	9.468378676827195e-10	5.026982875415631e-09
ITPK1	-0.31548973586654405	4.937676569128668e-07	1.6706933048969603e-06
ORAI3	0.1359062248995997	0.015990828311408013	0.025961804913113576
SNORA70B	0.002442168674698795	0.17035241249258043	0.22201583151089627
ORAI1	0.2610650139017565	0.004067730265805234	0.007319220617346239
POM121L12	0.0	1.0	1.0
LGALS12	-0.6612145427865304	0.0005426917267050565	0.0011327009191147597
STH	0.07036178560395434	0.008744888558214356	0.014894130833830689
LOC221442	0.8508947250540642	2.918493584436118e-06	8.742609778294304e-06
RAG1AP1	0.2105543636082725	0.019496153625392733	0.031137401294576667
TSIX	0.17326744670991678	0.09781357251648436	0.13519495181344932
ZNF672	0.153740701266603	0.012437688790957887	0.020637068974065694
OPN1LW	-0.006953452270620955	0.7568337372680577	0.8037198609174566
DLAT	-0.17849883379672526	4.89336684296078e-05	0.0001207838084244782
UHRF1BP1L	-0.34366217948717726	6.153531674412509e-07	2.043280850519864e-06
C12orf29	0.009975200803211237	0.8430037371602959	0.881776267591245
ZNF343	0.13184494902687494	0.004966859603844571	0.008818792709456428
C12orf27	0.417683024405313	0.0008361953935827782	0.0016888629506518554
C12orf26	0.10314382143959833	0.09245984961983862	0.12881087625540394
C12orf24	0.21818867006487608	0.015706161938541116	0.025564560124017498
C12orf23	0.261687264442374	8.087448106297179e-07	2.6394710516287606e-06
TUBB2C	0.42815010040160395	2.404684827582425e-07	8.576998590799407e-07
TMED2	0.12487608124805938	0.029710708137329234	0.045729496677027914
HIST3H3	0.015674799196787173	0.5556064670897058	0.6189985734834365
RNASEH2A	0.5200158943466135	2.180129681895668e-10	1.3061548722625204e-09
CEP170	-0.1499700185356847	0.06565223944040487	0.09445440008450093
RNASEH2B	-0.4183443388940429	3.259783212244458e-10	1.896537684725523e-09
SNHG9	1.1720541782514706	4.8901123694252266e-12	3.9959203933017566e-11
COMTD1	0.6665608974359012	2.00760485495369e-08	8.536247873097302e-08
KIAA0284	0.19847220420142087	0.001541930070155377	0.0029743869368918418
MAOB	-1.4214814720420232	3.2529458230366744e-13	3.462587189496824e-12
MAOA	0.4434800432499202	6.329340390405146e-07	2.0989811343236713e-06
DTYMK	0.5039641025640993	1.8447662857507544e-10	1.1181773560256108e-09
NEIL3	1.5654493666975584	3.752738538347582e-17	1.0045507988857517e-15
NEIL2	-0.01161555452580565	0.8263314783737924	0.8668504350353645
MSTO2P	0.6707074451652764	1.0174769587828129e-06	3.2773976253857764e-06
HNRNPR	0.10318669292554361	0.005315115426046982	0.009380427809398928
MMP28	-0.9313214164349777	4.442694993155102e-11	3.0082996377326885e-10
MUT	0.074972961075078	0.12898677787415316	0.17370858760053243
PIWIL4	-0.7935243666975582	5.04541874849649e-06	1.4571780749045935e-05
PIWIL3	0.049547119246215604	0.011287175232068142	0.01886345077996564
PIWIL2	-0.9868324992276789	2.364254941194701e-06	7.187335021231891e-06
CHAD	-1.3124971578622158	3.191358084634377e-12	2.7096624737348758e-11
MED28	-0.10085669601481584	0.011389054890432715	0.01902201453038616
CLYBL	-0.06418638399753274	0.36903139728033285	0.4361280149676661
NCRNA00051	0.022384738955823286	2.999673697356478e-05	7.627621371752505e-05
AHI1	-0.18928418288538573	0.0016780076379694117	0.003217464186565202
FABP6	0.1751764596848936	0.02266771243578941	0.03569666780933526
FABP7	-1.8695860132839064	1.7860255203312443e-10	1.0874243896336114e-09
FABP4	-1.1334006333024398	1.6668532542535467e-06	5.194163179332622e-06
FABP5	2.027507622798888	5.906019926938767e-12	4.7230775986733274e-11
FABP2	0.09732425857275255	5.933906798254361e-07	1.9788186279051364e-06
FABP3	-1.210085681186282	5.949643466047604e-10	3.275619310486594e-09
CHAT	0.22416373957367944	0.003187066152883318	0.005840983971253946
FABP1	0.024701081248069356	0.6892200380333338	0.7432470106515451
AKR1C4	0.16114404541241886	2.19740333184011e-07	7.897281551070872e-07
GABRA4	-0.17306582483781285	0.06458241017093645	0.09310009732560517
MESP2	0.4340986407167087	0.004943442497575377	0.00877927868683112
GABRA6	-0.002892315415508183	0.901349151537747	0.9316970305223734
GABRA1	-0.5744127046648122	0.01722222561061263	0.027799071429695246
AKR1C1	-0.9043206054989215	1.464031848322105e-06	4.609240477278284e-06
AKR1C2	-1.3840622335495825	5.536040971201215e-10	3.077529067775693e-09
AKR1C3	-0.22194429255483072	0.15214418809983782	0.20103380380170668
ZNF771	0.38209406858202044	1.917738453192296e-06	5.912618867884786e-06
FKSG29	0.04905831788693238	0.1249542607996073	0.16880085846738743
MMP26	2.6377589511893706	1.7639477400504877e-21	1.3312905582547709e-19
SNCAIP	-0.8330238337967248	2.512118276363945e-09	1.228699434181969e-08
ZNF530	0.10986679796107968	0.07405865385456634	0.10541839555879856
SPDYA	1.0548805993203572	9.656382880268755e-12	7.400956921210214e-11
MTERFD3	0.33430572289156935	1.5202829474291757e-08	6.577402497078138e-08
SPDYC	-0.021281750077231973	0.5562303302672911	0.6195665910981777
CENPC1	-0.299503946555463	4.9371094397977904e-06	1.4277941828558377e-05
WHAMML2	-0.46571728452270467	3.741521678922562e-07	1.295820828761326e-06
C1QBP	0.31640288075377576	2.676659694169804e-09	1.302145817199527e-08
MTERFD2	0.15218427556378522	0.07256734130307209	0.10349893245167814
?|57714	-0.570873509422297	9.35146965854909e-06	2.584734797790222e-05
ITFG1	-0.06766251158480507	0.22457618286101289	0.2831431502707063
GRIA3	-1.4901392801977167	5.03279129200291e-11	3.3721563354801254e-10
HNRNPL	0.29804282514675506	4.7451132605127346e-11	3.199124746603747e-10
DNMBP	0.09467914735866678	0.2606831736524766	0.3231555527837477
ENAH	-0.667615956132229	7.209608298712532e-16	1.3917233213216306e-14
ASL	0.47742784986096787	8.897294803491828e-11	5.708134588214238e-10
ATP6V0B	0.524256827309241	7.626954793510138e-08	2.9466670705960957e-07
ATP6V0C	0.3310459684893452	1.3888985282077845e-06	4.387950350163431e-06
GRIA1	-0.7635176552363281	1.4173699648189818e-06	4.471401096561014e-06
UFM1	-0.3308560086499863	4.787817101481146e-11	3.221919272996724e-10
SEPW1	-0.134724969107193	0.11217364413281602	0.15303830836498175
GKN1	-0.3566121022551745	0.017727571164794634	0.02855539401496785
GKN2	0.009388693234476247	0.8564921275514307	0.8937452176888093
KIF26A	-0.6149221115230139	0.0032280662027324237	0.005910145466862531
COL5A2	0.21490814025332128	0.22868488133084333	0.2875893647655179
COL5A3	0.24876509113377043	0.2375076407784314	0.2973085740589717
COL5A1	-0.16298880135927973	0.2603335954925042	0.32279158175494294
CENPM	1.8626176784059396	1.2142708208088454e-14	1.746292708120294e-13
GRIA4	-0.64851263515601	0.0006995138226769622	0.0014330473562400047
LAMP1	0.07163463083102606	0.09946497100822636	0.1371460676119518
TCF25	0.026318126351551285	0.47289583078404973	0.5415628966239254
NAT15	0.555424930491192	8.311359630485622e-13	7.986547874811472e-12
EP300	-0.19831356966326652	0.003515884965716997	0.006385467548030135
DUT	0.2559180336731419	1.899208930381616e-07	6.875617140368888e-07
NAT10	0.15012027340129208	0.0002491603672425057	0.0005481528079335126
TAAR5	0.01058156472042014	0.45973629405042626	0.5282179980695668
PDCD5	0.6290874034599963	1.7570631462005027e-14	2.45131736494314e-13
TAAR1	-0.599590261044177	0.0003129794735872533	0.0006759660013804191
LOC388692	0.62766546184739	6.695380173880441e-13	6.615035611793876e-12
ANUBL1	0.08389275563793319	0.14011652495886606	0.18698261213813314
FAM55D	-1.6620860518999092	0.0002655393658251117	0.0005817137326723068
HNRNPD	0.17795501235711164	6.876602656272339e-05	0.0001661145091539626
TAAR9	0.005831124497991968	0.11123434086938554	0.15183305910179376
FAM55A	-0.2862349474822352	0.23960298021567775	0.29955196008098306
ALDH2	-1.0938267763361083	5.580799453578887e-23	6.317930048072431e-21
FAM55C	-0.9126094145814072	2.455433688724635e-12	2.1331457497249667e-11
C18orf2	-0.1278275563793636	0.5675942399994733	0.6304797833518271
C18orf1	-0.5749556842755439	1.2842113275858144e-07	4.796154195258635e-07
NEU4	0.22596628050664003	0.10133967808653091	0.13954769312314394
SEPT9	-0.27467554062403465	1.0441444680946522e-05	2.8648730318739407e-05
NPFF	0.8734351328390475	7.095980142082477e-06	1.998940181030388e-05
RCE1	0.23898485480383158	0.00017300757599762924	0.0003909036041459947
LENG9	1.1267363299351203	4.30434235278914e-14	5.509963803311233e-13
LENG8	0.53166830398518	2.2483583215455365e-06	6.869597480617625e-06
C18orf8	-0.013163685511280221	0.6734423286074043	0.7292717444505052
ATP5F1	-0.08091810318196302	0.07440841649840917	0.10586080252712539
LOC92249	-0.1413699181340693	0.019648557856772924	0.031361510763314455
UQCR11	0.278851027185647	3.324033736723765e-05	8.389595599329743e-05
ARMS2	-0.16316407167130054	0.05317363659415745	0.07788289521634814
SPANXA2	0.003396586345381526	0.04987150746663927	0.07349200585049974
SCN9A	-0.8005628745752245	9.147115985677289e-07	2.963949210862873e-06
RPRD1A	-0.4174425239419115	4.787549377681623e-11	3.221919272996724e-10
STOM	-1.038247806611059	3.7858262521670935e-19	1.6931835271009045e-17
CXorf38	-0.42223846926166164	2.1906012737694603e-05	5.692839465166546e-05
RPRD1B	0.18687596540005735	5.325591069297655e-06	1.5315830574524188e-05
SNORD30	0.0	1.0	1.0
TRIM3	0.42455942230460053	8.296756309110484e-09	3.7352588056094755e-08
SEPT4	-0.24104231541550813	0.008767443964482998	0.0149255296062032
CXorf30	0.49815791628050754	1.364097119804489e-07	5.064915441761252e-07
SNORD31	0.0	1.0	1.0
CXorf36	-0.4179861600247179	0.0012212438497079948	0.0024000864662977375
OPRL1	-0.21407720883533976	0.0075496414474947844	0.012974304751956565
PRUNE	-0.19792310781588185	2.63365231535414e-07	9.347659491596602e-07
COQ4	0.4764655468025918	4.711644303724547e-10	2.6572989254218145e-09
GABARAPL1	-0.4242850092678303	1.6761425009872526e-10	1.0268498703906123e-09
ASAH1	-0.19530505869633252	0.004656490487001613	0.008302992389291802
ASAH2	-0.35400840284213686	0.015287695011761755	0.02493945802879417
GABARAPL2	-0.024657962619713203	0.6209847013844156	0.680054588335936
KLKP1	1.3904973354958257	1.1634503407366986e-05	3.1690171185780554e-05
PRR3	0.02652741736175024	0.6149099346492874	0.6744894196375107
PRR4	0.8016200571516912	0.00018226777097895714	0.0004102062818387464
PRR5	0.3175726289774463	0.001739035763430103	0.003323341072086928
HSP90AB4P	-0.1430450030892808	0.31029039204169806	0.3770389066088075
PRR7	1.720047968798272	6.37198412662999e-23	7.066400355940278e-21
DVL2	-0.2126462233549482	6.209079488662499e-08	2.433475509656835e-07
DVL3	0.027186631139937134	0.5099143352287652	0.5764833430825752
ABCB1	-0.2083162727834429	0.14273475163797403	0.19005651565811096
DVL1	0.7098012279888763	9.881729893716987e-21	6.79712914461495e-19
ABCB7	0.046086013283902716	0.20612663237980652	0.2624568908537438
ABCB6	0.41506468952734643	1.9926590478756757e-11	1.43323749386584e-10
ABCB5	-0.03458301668211572	0.8638546765402274	0.8998727714597134
ABCB4	0.06230036299042663	0.6039730631448761	0.6643243547212028
MED18	-0.01035383843064075	0.8326745279678258	0.8726621764661843
MED19	0.27858251467407946	1.0733407955734434e-06	3.4491625565618523e-06
ABCB9	-0.3082793095458749	0.001629925551847226	0.0031319007951689628
ABCB8	0.18547911646586357	0.00011354533405797582	0.0002644686434938022
JSRP1	0.4137478915662647	0.09328464470183415	0.12989333998969038
SLC9A4	-1.3478278653073827	9.77846891501927e-07	3.1562934412957953e-06
NLRC4	0.06368880908248631	0.5594030764337234	0.6224626430512652
EEF1A1P9	-0.12242824374421524	0.01500272696748437	0.024504003108298787
SLC9A5	0.7024393883225217	7.009437568323202e-08	2.724555346657245e-07
SYDE2	-0.5612016373185167	1.4612568812472299e-09	7.452341522944577e-09
PSME4	0.2877971964782198	5.146354263215476e-07	1.735357683295867e-06
PSME2	0.4521808773555698	1.5043751012082562e-10	9.257955039598713e-10
PLEKHA1	-0.6994830244053123	2.5625913839088988e-23	3.09447146225799e-21
PSME1	0.13358642261352216	0.005950268825281175	0.010411772917912706
ZNF69	0.056452687673778534	0.5795229134376993	0.6413980210255745
MTSS1	-0.4441296261971086	4.513200146165668e-07	1.5351943407990135e-06
HMGA1	0.039856842755629174	0.7019352267575267	0.7546376540113563
SLC9A1	-0.5455838121717651	0.00023859118555700693	0.0005264992902809241
SNORD115-10	0.0	1.0	1.0
BAI1	-0.5061749613839925	0.0007445176941311645	0.0015209469118310042
BAI2	-0.961975285758415	3.315571959774148e-11	2.2922160342764275e-10
BAI3	-1.7141156163113997	3.6470425292679914e-17	9.810905497050627e-16
UBAP2L	0.11214263978991568	0.0048106839085824355	0.00856248161127971
TOPBP1	0.06801017917825014	0.15847513809221506	0.2084613653820132
OR6C2	0.022232414272474514	0.3267986671750367	0.39201411863778135
RSPRY1	-0.48061794099474575	1.3321790441523862e-09	6.845447684088952e-09
SUPT7L	0.009930413963537887	0.6860866795585265	0.7403087801272901
OR6C1	0.0025166666666666666	0.3177971255048973	0.3830766592709937
TLX2	0.1159411646586346	0.18868954983195269	0.24279872455288443
TLX3	0.008385094223046022	0.9048725905027084	0.9345391346178309
PVRIG	0.5760761662032721	1.55298805756957e-07	5.700058834740319e-07
ADH1C	-0.6526219879518118	3.1503436994737976e-05	7.979010796057149e-05
ADH1B	-1.6648075687364834	4.0275230484828614e-10	2.3013207408470946e-09
ADH1A	-0.4735825610132841	0.0006583213407580184	0.0013533136696006816
CLEC4GP1	-0.952007483781279	0.005251323897243781	0.009279900506543969
SERPINF1	-1.137894709607675	2.414998927231631e-12	2.1036965745550095e-11
HCK	-0.31296563175780356	0.02653372200595036	0.041189614449459865
TNRC18	0.10885009267841461	0.10477275450654165	0.14391687259568942
ARFGEF1	-0.04170824837812148	0.4405612205771706	0.5084034017743057
DNLZ	0.6375623802903929	7.085171552540035e-09	3.220478646298833e-08
APOC1P1	0.17011641952425083	3.22605207411804e-15	5.385673416515339e-14
ARFGEF2	-0.3630100787766324	6.774652284480083e-07	2.2351827877270657e-06
KIAA1704	-0.4657790160642623	1.0082874411958625e-11	7.668347033531585e-11
KIAA1257	0.6260867547111486	1.796085644681131e-05	4.741282192468917e-05
SLC9A8	0.1028757954896502	0.10137809507294625	0.1395714640553306
MLEC	0.24721266604881365	0.00016341537886690926	0.00037061734923321576
LIN7C	-0.04155557615075445	0.4181014495908463	0.48624147181950966
SLC9A9	-0.1364224822366431	0.24394561205585133	0.30435092547617865
LOC645431	-0.1548691998764271	0.27958672503277915	0.3437660965783736
TGM3	2.7829333410565322	2.773536824228795e-13	3.0022707376213685e-12
CYP2W1	-1.4115715940685818	8.200811629824763e-06	2.2841214964873274e-05
SLC30A8	-0.3803496370095768	0.010864671523697474	0.01821617558154029
PSMC3IP	-0.14911086654309447	0.06947412504105643	0.0995051121436744
SLC30A4	0.2682622489959776	0.3446945307635213	0.4103560258887008
SLC30A7	0.21746658171147004	0.001104314355741041	0.0021825219891241374
SLC30A6	-0.3856520080321353	9.270420845460198e-06	2.56494230520523e-05
SLC30A1	-0.37737545566883046	0.0009446860660260592	0.0018918091331437648
LOC647859	0.47871340747605806	0.010951932793689174	0.0183341967963361
SLC30A3	-0.6567780352177937	0.003619033869344312	0.006556462297708123
FURIN	0.10421699104108129	0.17959287331118462	0.23258047511272098
ASPDH	0.024973254556688307	0.7280685826670625	0.7783444182988034
PLA2G4C	0.28032207290701106	0.04609105545957911	0.06847813953994611
EML2	-0.38018108588198096	4.177921694528764e-06	1.2192710251379861e-05
BTN1A1	-0.6706364998455362	0.0012864898104189314	0.0025178410336093907
GADD45B	-0.3669056842755545	0.0508117012293705	0.07479636583513459
EML1	-0.36621784831634585	0.0007762275344468232	0.001578009884842513
EML6	0.06636550818659259	0.7049886878396624	0.7573210496630869
LOC344967	0.12391132221192525	0.24086182075368923	0.3010218799391783
EML4	0.2878152224281738	1.4814295025355798e-06	4.658615692580058e-06
EML5	-0.3099110132839078	0.11114867122687108	0.15173517885864024
SCNN1D	1.2419900679641644	1.8736481285504057e-12	1.6677156315385592e-11
ZYG11B	-0.49951493666976354	7.726602245845802e-11	5.004333325855314e-10
TAGLN2	-0.5856837658325631	6.145202651755513e-09	2.8227414378393455e-08
GJD4	0.22513644578313186	0.0037995832591169	0.006860586619053409
GJD3	-1.0041359592215002	1.6291524730584916e-09	8.231347781124912e-09
GJD2	-0.20588438368860051	0.0036748917029287174	0.006646484111737277
ADM2	1.3401449799196783	3.155149189741441e-11	2.1910646258217242e-10
SPEF1	0.678527633611369	1.60793312542427e-05	4.283092452723277e-05
